C.Length,Ion,ion_air,ion_sensitivity,,Vth,vth_air,vth_sensitivity
243.642949,9.80E-07,5.19E-14,1.89E+07,,0.174447353,0.42959254,0.593923691
243.6450922,9.80E-07,5.19E-14,1.89E+07,,0.174447859,0.42959254,0.593922513
243.6472353,9.80E-07,5.19E-14,1.89E+07,,0.174448365,0.42959254,0.593921335
243.6493785,9.80E-07,5.19E-14,1.89E+07,,0.174448871,0.42959254,0.593920157
243.6515216,9.80E-07,5.19E-14,1.89E+07,,0.174449377,0.42959254,0.593918979
243.6536648,9.80E-07,5.19E-14,1.89E+07,,0.174449883,0.42959254,0.593917801
243.655808,9.80E-07,5.19E-14,1.89E+07,,0.174450389,0.42959254,0.593916624
243.6579511,9.80E-07,5.19E-14,1.89E+07,,0.174450895,0.42959254,0.593915446
243.6600943,9.80E-07,5.19E-14,1.89E+07,,0.174451401,0.42959254,0.593914268
243.6622375,9.80E-07,5.19E-14,1.89E+07,,0.174451907,0.42959254,0.59391309
243.6643806,9.80E-07,5.19E-14,1.89E+07,,0.174452413,0.42959254,0.593911912
243.6665238,9.80E-07,5.19E-14,1.89E+07,,0.174452919,0.42959254,0.593910734
243.668667,9.80E-07,5.19E-14,1.89E+07,,0.174453425,0.42959254,0.593909556
243.6708101,9.80E-07,5.19E-14,1.89E+07,,0.174453931,0.42959254,0.593908379
243.6729533,9.80E-07,5.19E-14,1.89E+07,,0.174454437,0.42959254,0.593907201
243.6750964,9.80E-07,5.19E-14,1.89E+07,,0.174454943,0.42959254,0.593906023
243.6772396,9.80E-07,5.19E-14,1.89E+07,,0.174455449,0.42959254,0.593904845
243.6793828,9.80E-07,5.19E-14,1.89E+07,,0.174455955,0.42959254,0.593903667
243.6815259,9.80E-07,5.19E-14,1.89E+07,,0.174456461,0.42959254,0.593902489
243.6836691,9.80E-07,5.19E-14,1.89E+07,,0.174456968,0.42959254,0.593901309
243.6858123,9.80E-07,5.19E-14,1.89E+07,,0.174457474,0.42959254,0.593900131
243.6879554,9.80E-07,5.19E-14,1.89E+07,,0.17445798,0.42959254,0.593898953
243.6900986,9.80E-07,5.19E-14,1.89E+07,,0.174458486,0.42959254,0.593897775
243.6922417,9.80E-07,5.19E-14,1.89E+07,,0.174458992,0.42959254,0.593896598
243.6943849,9.80E-07,5.19E-14,1.89E+07,,0.174459498,0.42959254,0.59389542
243.6965281,9.80E-07,5.19E-14,1.89E+07,,0.174460004,0.42959254,0.593894242
243.6986712,9.80E-07,5.19E-14,1.89E+07,,0.17446051,0.42959254,0.593893064
243.7008144,9.80E-07,5.19E-14,1.89E+07,,0.174461016,0.42959254,0.593891886
243.7029576,9.80E-07,5.19E-14,1.89E+07,,0.174461522,0.42959254,0.593890708
243.7051007,9.80E-07,5.19E-14,1.89E+07,,0.174462028,0.42959254,0.59388953
243.7072439,9.80E-07,5.19E-14,1.89E+07,,0.174462534,0.42959254,0.593888353
243.7093871,9.80E-07,5.19E-14,1.89E+07,,0.17446304,0.42959254,0.593887175
243.7115302,9.80E-07,5.19E-14,1.89E+07,,0.174463546,0.42959254,0.593885997
243.7136734,9.80E-07,5.19E-14,1.89E+07,,0.174464052,0.42959254,0.593884819
243.7158165,9.80E-07,5.19E-14,1.89E+07,,0.174464558,0.42959254,0.593883641
243.7179597,9.80E-07,5.19E-14,1.89E+07,,0.174465064,0.42959254,0.593882463
243.7201029,9.80E-07,5.19E-14,1.89E+07,,0.17446557,0.42959254,0.593881285
243.722246,9.80E-07,5.19E-14,1.89E+07,,0.174466076,0.42959254,0.593880108
243.7243892,9.80E-07,5.19E-14,1.89E+07,,0.174466582,0.42959254,0.59387893
243.7265324,9.80E-07,5.19E-14,1.89E+07,,0.174467088,0.42959254,0.593877752
243.7286755,9.80E-07,5.19E-14,1.89E+07,,0.174467594,0.42959254,0.593876574
243.7308187,9.80E-07,5.19E-14,1.89E+07,,0.1744681,0.42959254,0.593875396
243.7329619,9.80E-07,5.19E-14,1.89E+07,,0.174468606,0.42959254,0.593874218
243.735105,9.80E-07,5.19E-14,1.89E+07,,0.174469112,0.42959254,0.59387304
243.7372482,9.80E-07,5.19E-14,1.89E+07,,0.174469618,0.42959254,0.593871863
243.7393913,9.80E-07,5.19E-14,1.89E+07,,0.174470124,0.42959254,0.593870685
243.7415345,9.80E-07,5.19E-14,1.89E+07,,0.17447063,0.42959254,0.593869507
243.7436777,9.80E-07,5.19E-14,1.89E+07,,0.174471136,0.42959254,0.593868329
243.7458208,9.80E-07,5.19E-14,1.89E+07,,0.174471642,0.42959254,0.593867151
243.747964,9.80E-07,5.19E-14,1.89E+07,,0.174472149,0.42959254,0.593865971
243.7501072,9.80E-07,5.19E-14,1.89E+07,,0.174472655,0.42959254,0.593864793
243.7522503,9.80E-07,5.19E-14,1.89E+07,,0.174473161,0.42959254,0.593863615
243.7543935,9.80E-07,5.19E-14,1.89E+07,,0.174473667,0.42959254,0.593862437
243.7565366,9.80E-07,5.19E-14,1.89E+07,,0.174474173,0.42959254,0.593861259
243.7586798,9.80E-07,5.19E-14,1.89E+07,,0.174474679,0.42959254,0.593860082
243.760823,9.80E-07,5.19E-14,1.89E+07,,0.174475185,0.42959254,0.593858904
243.7629661,9.80E-07,5.19E-14,1.89E+07,,0.174475691,0.42959254,0.593857726
243.7651093,9.80E-07,5.19E-14,1.89E+07,,0.174476197,0.42959254,0.593856548
243.7672525,9.80E-07,5.19E-14,1.89E+07,,0.174476703,0.42959254,0.59385537
243.7693956,9.80E-07,5.19E-14,1.89E+07,,0.174477209,0.42959254,0.593854192
243.7715388,9.80E-07,5.19E-14,1.89E+07,,0.174477715,0.42959254,0.593853014
243.773682,9.80E-07,5.19E-14,1.89E+07,,0.174478221,0.42959254,0.593851837
243.7758251,9.80E-07,5.19E-14,1.89E+07,,0.174478727,0.42959254,0.593850659
243.7779683,9.80E-07,5.19E-14,1.89E+07,,0.174479233,0.42959254,0.593849481
243.7801114,9.80E-07,5.19E-14,1.89E+07,,0.174479739,0.42959254,0.593848303
243.7822546,9.80E-07,5.19E-14,1.89E+07,,0.174480245,0.42959254,0.593847125
243.7843978,9.80E-07,5.19E-14,1.89E+07,,0.174480751,0.42959254,0.593845947
243.7865409,9.80E-07,5.19E-14,1.89E+07,,0.174481257,0.42959254,0.593844769
243.7886841,9.80E-07,5.19E-14,1.89E+07,,0.174481763,0.42959254,0.593843592
243.7908273,9.80E-07,5.19E-14,1.89E+07,,0.174482269,0.42959254,0.593842414
243.7929704,9.80E-07,5.19E-14,1.89E+07,,0.174482775,0.42959254,0.593841236
243.7951136,9.80E-07,5.19E-14,1.89E+07,,0.174483281,0.42959254,0.593840058
243.7972568,9.80E-07,5.19E-14,1.89E+07,,0.174483787,0.42959254,0.59383888
243.7993999,9.80E-07,5.19E-14,1.89E+07,,0.174484293,0.42959254,0.593837702
243.8015431,9.80E-07,5.19E-14,1.89E+07,,0.174484799,0.42959254,0.593836524
243.8036862,9.80E-07,5.19E-14,1.89E+07,,0.174485305,0.42959254,0.593835347
243.8058294,9.80E-07,5.19E-14,1.89E+07,,0.174485811,0.42959254,0.593834169
243.8079726,9.80E-07,5.19E-14,1.89E+07,,0.174486317,0.42959254,0.593832991
243.8101157,9.80E-07,5.19E-14,1.89E+07,,0.174486823,0.42959254,0.593831813
243.8122589,9.80E-07,5.19E-14,1.89E+07,,0.17448733,0.42959254,0.593830633
243.8144021,9.80E-07,5.19E-14,1.89E+07,,0.174487836,0.42959254,0.593829455
243.8165452,9.80E-07,5.19E-14,1.89E+07,,0.174488342,0.42959254,0.593828277
243.8186884,9.80E-07,5.19E-14,1.89E+07,,0.174488848,0.42959254,0.593827099
243.8208315,9.79E-07,5.19E-14,1.89E+07,,0.174489354,0.42959254,0.593825921
243.8229747,9.79E-07,5.19E-14,1.89E+07,,0.17448986,0.42959254,0.593824743
243.8251179,9.79E-07,5.19E-14,1.89E+07,,0.174490366,0.42959254,0.593823566
243.827261,9.79E-07,5.19E-14,1.89E+07,,0.174490872,0.42959254,0.593822388
243.8294042,9.79E-07,5.19E-14,1.89E+07,,0.174491378,0.42959254,0.59382121
243.8315474,9.79E-07,5.19E-14,1.89E+07,,0.174491884,0.42959254,0.593820032
243.8336905,9.79E-07,5.19E-14,1.89E+07,,0.17449239,0.42959254,0.593818854
243.8358337,9.79E-07,5.19E-14,1.89E+07,,0.174492896,0.42959254,0.593817676
243.8379769,9.79E-07,5.19E-14,1.89E+07,,0.174493402,0.42959254,0.593816498
243.84012,9.79E-07,5.19E-14,1.89E+07,,0.174493908,0.42959254,0.593815321
243.8422632,9.79E-07,5.19E-14,1.89E+07,,0.174494414,0.42959254,0.593814143
243.8444063,9.79E-07,5.19E-14,1.89E+07,,0.17449492,0.42959254,0.593812965
243.8465495,9.79E-07,5.19E-14,1.89E+07,,0.174495426,0.42959254,0.593811787
243.8486927,9.79E-07,5.19E-14,1.89E+07,,0.174495932,0.42959254,0.593810609
243.8508358,9.79E-07,5.19E-14,1.89E+07,,0.174496438,0.42959254,0.593809431
243.852979,9.79E-07,5.19E-14,1.89E+07,,0.174496944,0.42959254,0.593808253
243.8551222,9.79E-07,5.19E-14,1.89E+07,,0.17449745,0.42959254,0.593807076
243.8572653,9.79E-07,5.19E-14,1.89E+07,,0.174497956,0.42959254,0.593805898
243.8594085,9.79E-07,5.19E-14,1.89E+07,,0.174498462,0.42959254,0.59380472
243.8615517,9.79E-07,5.19E-14,1.89E+07,,0.174498968,0.42959254,0.593803542
243.8636948,9.79E-07,5.19E-14,1.89E+07,,0.174499474,0.42959254,0.593802364
243.865838,9.79E-07,5.19E-14,1.89E+07,,0.17449998,0.42959254,0.593801186
243.8679811,9.79E-07,5.19E-14,1.89E+07,,0.174500486,0.42959254,0.593800008
243.8701243,9.79E-07,5.19E-14,1.89E+07,,0.174500992,0.42959254,0.593798831
243.8722675,9.79E-07,5.19E-14,1.89E+07,,0.174501498,0.42959254,0.593797653
243.8744106,9.79E-07,5.19E-14,1.89E+07,,0.174502004,0.42959254,0.593796475
243.8765538,9.79E-07,5.19E-14,1.89E+07,,0.17450251,0.42959254,0.593795297
243.878697,9.79E-07,5.19E-14,1.89E+07,,0.174503017,0.42959254,0.593794117
243.8808401,9.79E-07,5.19E-14,1.89E+07,,0.174503523,0.42959254,0.593792939
243.8829833,9.79E-07,5.19E-14,1.89E+07,,0.174504029,0.42959254,0.593791761
243.8851264,9.79E-07,5.19E-14,1.89E+07,,0.174504535,0.42959254,0.593790583
243.8872696,9.79E-07,5.19E-14,1.89E+07,,0.174505041,0.42959254,0.593789405
243.8894128,9.79E-07,5.19E-14,1.89E+07,,0.174505547,0.42959254,0.593788227
243.8915559,9.79E-07,5.19E-14,1.89E+07,,0.174506053,0.42959254,0.59378705
243.8936991,9.79E-07,5.19E-14,1.89E+07,,0.174506559,0.42959254,0.593785872
243.8958423,9.79E-07,5.19E-14,1.89E+07,,0.174507065,0.42959254,0.593784694
243.8979854,9.79E-07,5.19E-14,1.89E+07,,0.174507571,0.42959254,0.593783516
243.9001286,9.79E-07,5.19E-14,1.89E+07,,0.174508077,0.42959254,0.593782338
243.9022718,9.79E-07,5.19E-14,1.89E+07,,0.174508583,0.42959254,0.59378116
243.9044149,9.79E-07,5.19E-14,1.89E+07,,0.174509089,0.42959254,0.593779982
243.9065581,9.79E-07,5.19E-14,1.89E+07,,0.174509595,0.42959254,0.593778805
243.9087012,9.79E-07,5.19E-14,1.89E+07,,0.174510101,0.42959254,0.593777627
243.9108444,9.79E-07,5.19E-14,1.89E+07,,0.174510607,0.42959254,0.593776449
243.9129876,9.79E-07,5.19E-14,1.89E+07,,0.174511113,0.42959254,0.593775271
243.9151307,9.79E-07,5.19E-14,1.89E+07,,0.174511619,0.42959254,0.593774093
243.9172739,9.79E-07,5.19E-14,1.89E+07,,0.174512125,0.42959254,0.593772915
243.9194171,9.79E-07,5.19E-14,1.89E+07,,0.174512631,0.42959254,0.593771737
243.9215602,9.79E-07,5.19E-14,1.89E+07,,0.174513137,0.42959254,0.59377056
243.9237034,9.79E-07,5.19E-14,1.89E+07,,0.174513643,0.42959254,0.593769382
243.9258465,9.79E-07,5.19E-14,1.89E+07,,0.174514149,0.42959254,0.593768204
243.9279897,9.79E-07,5.19E-14,1.89E+07,,0.174514655,0.42959254,0.593767026
243.9301329,9.79E-07,5.19E-14,1.89E+07,,0.174515161,0.42959254,0.593765848
243.932276,9.79E-07,5.19E-14,1.89E+07,,0.174515667,0.42959254,0.59376467
243.9344192,9.79E-07,5.19E-14,1.89E+07,,0.174516173,0.42959254,0.593763492
243.9365624,9.79E-07,5.19E-14,1.89E+07,,0.174516679,0.42959254,0.593762315
243.9387055,9.79E-07,5.19E-14,1.89E+07,,0.174517185,0.42959254,0.593761137
243.9408487,9.79E-07,5.19E-14,1.89E+07,,0.174517691,0.42959254,0.593759959
243.9429919,9.79E-07,5.19E-14,1.89E+07,,0.174518198,0.42959254,0.593758779
243.945135,9.79E-07,5.19E-14,1.89E+07,,0.174518704,0.42959254,0.593757601
243.9472782,9.79E-07,5.19E-14,1.89E+07,,0.17451921,0.42959254,0.593756423
243.9494213,9.79E-07,5.19E-14,1.89E+07,,0.174519716,0.42959254,0.593755245
243.9515645,9.79E-07,5.19E-14,1.89E+07,,0.174520222,0.42959254,0.593754067
243.9537077,9.79E-07,5.19E-14,1.89E+07,,0.174520728,0.42959254,0.593752889
243.9558508,9.79E-07,5.19E-14,1.89E+07,,0.174521234,0.42959254,0.593751711
243.957994,9.79E-07,5.19E-14,1.89E+07,,0.17452174,0.42959254,0.593750534
243.9601372,9.79E-07,5.19E-14,1.89E+07,,0.174522246,0.42959254,0.593749356
243.9622803,9.79E-07,5.19E-14,1.89E+07,,0.174522752,0.42959254,0.593748178
243.9644235,9.79E-07,5.19E-14,1.89E+07,,0.174523258,0.42959254,0.593747
243.9665667,9.79E-07,5.19E-14,1.89E+07,,0.174523764,0.42959254,0.593745822
243.9687098,9.79E-07,5.19E-14,1.89E+07,,0.17452427,0.42959254,0.593744644
243.970853,9.79E-07,5.19E-14,1.89E+07,,0.174524776,0.42959254,0.593743466
243.9729961,9.79E-07,5.19E-14,1.89E+07,,0.174525282,0.42959254,0.593742289
243.9751393,9.79E-07,5.19E-14,1.89E+07,,0.174525788,0.42959254,0.593741111
243.9772825,9.79E-07,5.19E-14,1.89E+07,,0.174526294,0.42959254,0.593739933
243.9794256,9.79E-07,5.19E-14,1.89E+07,,0.1745268,0.42959254,0.593738755
243.9815688,9.79E-07,5.19E-14,1.89E+07,,0.174527306,0.42959254,0.593737577
243.983712,9.79E-07,5.19E-14,1.89E+07,,0.174527812,0.42959254,0.593736399
243.9858551,9.79E-07,5.19E-14,1.89E+07,,0.174528318,0.42959254,0.593735221
243.9879983,9.79E-07,5.19E-14,1.89E+07,,0.174528824,0.42959254,0.593734044
243.9901414,9.79E-07,5.19E-14,1.89E+07,,0.17452933,0.42959254,0.593732866
243.9922846,9.79E-07,5.19E-14,1.89E+07,,0.174529836,0.42959254,0.593731688
243.9944278,9.79E-07,5.19E-14,1.89E+07,,0.174530342,0.42959254,0.59373051
243.9965709,9.79E-07,5.19E-14,1.89E+07,,0.174530848,0.42959254,0.593729332
243.9987141,9.79E-07,5.19E-14,1.89E+07,,0.174531354,0.42959254,0.593728154
244.0008573,9.79E-07,5.19E-14,1.89E+07,,0.174531842,0.42959254,0.593727018
244.0030004,9.79E-07,5.19E-14,1.89E+07,,0.174532301,0.42959254,0.59372595
244.0051436,9.78E-07,5.19E-14,1.88E+07,,0.17453276,0.42959254,0.593724881
244.0072868,9.78E-07,5.19E-14,1.88E+07,,0.17453322,0.42959254,0.593723811
244.0094299,9.78E-07,5.19E-14,1.88E+07,,0.174533679,0.42959254,0.593722742
244.0115731,9.78E-07,5.19E-14,1.88E+07,,0.174534138,0.42959254,0.593721674
244.0137162,9.78E-07,5.19E-14,1.88E+07,,0.174534598,0.42959254,0.593720603
244.0158594,9.78E-07,5.19E-14,1.88E+07,,0.174535057,0.42959254,0.593719534
244.0180026,9.78E-07,5.19E-14,1.88E+07,,0.174535516,0.42959254,0.593718466
244.0201457,9.78E-07,5.19E-14,1.88E+07,,0.174535976,0.42959254,0.593717395
244.0222889,9.78E-07,5.19E-14,1.88E+07,,0.174536435,0.42959254,0.593716327
244.0244321,9.78E-07,5.19E-14,1.88E+07,,0.174536894,0.42959254,0.593715258
244.0265752,9.78E-07,5.19E-14,1.88E+07,,0.174537353,0.42959254,0.59371419
244.0287184,9.78E-07,5.19E-14,1.88E+07,,0.174537813,0.42959254,0.593713119
244.0308616,9.78E-07,5.19E-14,1.88E+07,,0.174538272,0.42959254,0.593712051
244.0330047,9.78E-07,5.19E-14,1.88E+07,,0.174538731,0.42959254,0.593710982
244.0351479,9.78E-07,5.19E-14,1.88E+07,,0.174539191,0.42959254,0.593709911
244.037291,9.78E-07,5.19E-14,1.88E+07,,0.17453965,0.42959254,0.593708843
244.0394342,9.78E-07,5.19E-14,1.88E+07,,0.174540109,0.42959254,0.593707775
244.0415774,9.78E-07,5.19E-14,1.88E+07,,0.174540569,0.42959254,0.593706704
244.0437205,9.78E-07,5.19E-14,1.88E+07,,0.174541028,0.42959254,0.593705635
244.0458637,9.78E-07,5.19E-14,1.88E+07,,0.174541487,0.42959254,0.593704567
244.0480069,9.78E-07,5.19E-14,1.88E+07,,0.174541947,0.42959254,0.593703496
244.05015,9.78E-07,5.19E-14,1.88E+07,,0.174542406,0.42959254,0.593702428
244.0522932,9.78E-07,5.19E-14,1.88E+07,,0.174542865,0.42959254,0.593701359
244.0544363,9.78E-07,5.19E-14,1.88E+07,,0.174543325,0.42959254,0.593700288
244.0565795,9.78E-07,5.19E-14,1.88E+07,,0.174543784,0.42959254,0.59369922
244.0587227,9.78E-07,5.19E-14,1.88E+07,,0.174544243,0.42959254,0.593698151
244.0608658,9.78E-07,5.19E-14,1.88E+07,,0.174544702,0.42959254,0.593697083
244.063009,9.78E-07,5.19E-14,1.88E+07,,0.174545162,0.42959254,0.593696012
244.0651522,9.78E-07,5.19E-14,1.88E+07,,0.174545621,0.42959254,0.593694944
244.0672953,9.78E-07,5.19E-14,1.88E+07,,0.17454608,0.42959254,0.593693875
244.0694385,9.78E-07,5.19E-14,1.88E+07,,0.17454654,0.42959254,0.593692805
244.0715817,9.78E-07,5.19E-14,1.88E+07,,0.174546999,0.42959254,0.593691736
244.0737248,9.78E-07,5.19E-14,1.88E+07,,0.174547458,0.42959254,0.593690668
244.075868,9.78E-07,5.19E-14,1.88E+07,,0.174547918,0.42959254,0.593689597
244.0780111,9.78E-07,5.19E-14,1.88E+07,,0.174548377,0.42959254,0.593688528
244.0801543,9.78E-07,5.19E-14,1.88E+07,,0.174548836,0.42959254,0.59368746
244.0822975,9.78E-07,5.19E-14,1.88E+07,,0.174549296,0.42959254,0.593686389
244.0844406,9.78E-07,5.19E-14,1.88E+07,,0.174549755,0.42959254,0.593685321
244.0865838,9.78E-07,5.19E-14,1.88E+07,,0.174550214,0.42959254,0.593684252
244.088727,9.78E-07,5.19E-14,1.88E+07,,0.174550674,0.42959254,0.593683181
244.0908701,9.78E-07,5.19E-14,1.88E+07,,0.174551133,0.42959254,0.593682113
244.0930133,9.78E-07,5.19E-14,1.88E+07,,0.174551592,0.42959254,0.593681045
244.0951565,9.78E-07,5.19E-14,1.88E+07,,0.174552051,0.42959254,0.593679976
244.0972996,9.78E-07,5.19E-14,1.88E+07,,0.174552511,0.42959254,0.593678905
244.0994428,9.78E-07,5.19E-14,1.88E+07,,0.17455297,0.42959254,0.593677837
244.1015859,9.78E-07,5.19E-14,1.88E+07,,0.174553429,0.42959254,0.593676768
244.1037291,9.78E-07,5.19E-14,1.88E+07,,0.174553889,0.42959254,0.593675698
244.1058723,9.78E-07,5.19E-14,1.88E+07,,0.174554348,0.42959254,0.593674629
244.1080154,9.78E-07,5.19E-14,1.88E+07,,0.174554807,0.42959254,0.593673561
244.1101586,9.78E-07,5.19E-14,1.88E+07,,0.174555267,0.42959254,0.59367249
244.1123018,9.78E-07,5.19E-14,1.88E+07,,0.174555726,0.42959254,0.593671421
244.1144449,9.78E-07,5.19E-14,1.88E+07,,0.174556185,0.42959254,0.593670353
244.1165881,9.78E-07,5.19E-14,1.88E+07,,0.174556645,0.42959254,0.593669282
244.1187312,9.78E-07,5.19E-14,1.88E+07,,0.174557104,0.42959254,0.593668214
244.1208744,9.78E-07,5.19E-14,1.88E+07,,0.174557563,0.42959254,0.593667145
244.1230176,9.78E-07,5.19E-14,1.88E+07,,0.174558023,0.42959254,0.593666075
244.1251607,9.78E-07,5.19E-14,1.88E+07,,0.174558482,0.42959254,0.593665006
244.1273039,9.78E-07,5.19E-14,1.88E+07,,0.174558941,0.42959254,0.593663938
244.1294471,9.78E-07,5.19E-14,1.88E+07,,0.1745594,0.42959254,0.593662869
244.1315902,9.78E-07,5.19E-14,1.88E+07,,0.17455986,0.42959254,0.593661798
244.1337334,9.78E-07,5.19E-14,1.88E+07,,0.174560319,0.42959254,0.59366073
244.1358766,9.78E-07,5.19E-14,1.88E+07,,0.174560778,0.42959254,0.593659661
244.1380197,9.78E-07,5.19E-14,1.88E+07,,0.174561238,0.42959254,0.593658591
244.1401629,9.78E-07,5.19E-14,1.88E+07,,0.174561697,0.42959254,0.593657522
244.142306,9.78E-07,5.19E-14,1.88E+07,,0.174562156,0.42959254,0.593656454
244.1444492,9.78E-07,5.19E-14,1.88E+07,,0.174562616,0.42959254,0.593655383
244.1465924,9.78E-07,5.19E-14,1.88E+07,,0.174563075,0.42959254,0.593654315
244.1487355,9.78E-07,5.19E-14,1.88E+07,,0.174563534,0.42959254,0.593653246
244.1508787,9.78E-07,5.19E-14,1.88E+07,,0.174563994,0.42959254,0.593652175
244.1530219,9.78E-07,5.19E-14,1.88E+07,,0.174564453,0.42959254,0.593651107
244.155165,9.78E-07,5.19E-14,1.88E+07,,0.174564912,0.42959254,0.593650038
244.1573082,9.78E-07,5.19E-14,1.88E+07,,0.174565372,0.42959254,0.593648968
244.1594514,9.78E-07,5.19E-14,1.88E+07,,0.174565831,0.42959254,0.593647899
244.1615945,9.78E-07,5.19E-14,1.88E+07,,0.17456629,0.42959254,0.593646831
244.1637377,9.78E-07,5.19E-14,1.88E+07,,0.174566749,0.42959254,0.593645762
244.1658808,9.78E-07,5.19E-14,1.88E+07,,0.174567209,0.42959254,0.593644691
244.168024,9.78E-07,5.19E-14,1.88E+07,,0.174567668,0.42959254,0.593643623
244.1701672,9.78E-07,5.19E-14,1.88E+07,,0.174568127,0.42959254,0.593642555
244.1723103,9.78E-07,5.19E-14,1.88E+07,,0.174568587,0.42959254,0.593641484
244.1744535,9.78E-07,5.19E-14,1.88E+07,,0.174569046,0.42959254,0.593640415
244.1765967,9.78E-07,5.19E-14,1.88E+07,,0.174569505,0.42959254,0.593639347
244.1787398,9.78E-07,5.19E-14,1.88E+07,,0.174569965,0.42959254,0.593638276
244.180883,9.78E-07,5.19E-14,1.88E+07,,0.174570424,0.42959254,0.593637208
244.1830261,9.78E-07,5.19E-14,1.88E+07,,0.174570883,0.42959254,0.593636139
244.1851693,9.78E-07,5.19E-14,1.88E+07,,0.174571343,0.42959254,0.593635068
244.1873125,9.78E-07,5.19E-14,1.88E+07,,0.174571802,0.42959254,0.593634
244.1894556,9.78E-07,5.19E-14,1.88E+07,,0.174572261,0.42959254,0.593632931
244.1915988,9.78E-07,5.19E-14,1.88E+07,,0.17457272,0.42959254,0.593631863
244.193742,9.78E-07,5.19E-14,1.88E+07,,0.17457318,0.42959254,0.593630792
244.1958851,9.78E-07,5.19E-14,1.88E+07,,0.174573639,0.42959254,0.593629724
244.1980283,9.78E-07,5.19E-14,1.88E+07,,0.174574098,0.42959254,0.593628655
244.2001715,9.78E-07,5.19E-14,1.88E+07,,0.174574558,0.42959254,0.593627585
244.2023146,9.78E-07,5.19E-14,1.88E+07,,0.174575017,0.42959254,0.593626516
244.2044578,9.78E-07,5.19E-14,1.88E+07,,0.174575476,0.42959254,0.593625448
244.2066009,9.78E-07,5.19E-14,1.88E+07,,0.174575936,0.42959254,0.593624377
244.2087441,9.78E-07,5.19E-14,1.88E+07,,0.174576395,0.42959254,0.593623308
244.2108873,9.78E-07,5.19E-14,1.88E+07,,0.174576854,0.42959254,0.59362224
244.2130304,9.78E-07,5.19E-14,1.88E+07,,0.174577314,0.42959254,0.593621169
244.2151736,9.78E-07,5.19E-14,1.88E+07,,0.174577773,0.42959254,0.593620101
244.2173168,9.78E-07,5.19E-14,1.88E+07,,0.174578232,0.42959254,0.593619032
244.2194599,9.78E-07,5.19E-14,1.88E+07,,0.174578692,0.42959254,0.593617961
244.2216031,9.78E-07,5.19E-14,1.88E+07,,0.174579151,0.42959254,0.593616893
244.2237462,9.77E-07,5.19E-14,1.88E+07,,0.17457961,0.42959254,0.593615825
244.2258894,9.77E-07,5.19E-14,1.88E+07,,0.174580069,0.42959254,0.593614756
244.2280326,9.77E-07,5.19E-14,1.88E+07,,0.174580529,0.42959254,0.593613685
244.2301757,9.77E-07,5.19E-14,1.88E+07,,0.174580988,0.42959254,0.593612617
244.2323189,9.77E-07,5.19E-14,1.88E+07,,0.174581447,0.42959254,0.593611548
244.2344621,9.77E-07,5.19E-14,1.88E+07,,0.174581907,0.42959254,0.593610478
244.2366052,9.77E-07,5.19E-14,1.88E+07,,0.174582366,0.42959254,0.593609409
244.2387484,9.77E-07,5.19E-14,1.88E+07,,0.174582825,0.42959254,0.593608341
244.2408916,9.77E-07,5.19E-14,1.88E+07,,0.174583285,0.42959254,0.59360727
244.2430347,9.77E-07,5.19E-14,1.88E+07,,0.174583744,0.42959254,0.593606202
244.2451779,9.77E-07,5.19E-14,1.88E+07,,0.174584203,0.42959254,0.593605133
244.247321,9.77E-07,5.19E-14,1.88E+07,,0.174584663,0.42959254,0.593604062
244.2494642,9.77E-07,5.19E-14,1.88E+07,,0.174585122,0.42959254,0.593602994
244.2516074,9.77E-07,5.19E-14,1.88E+07,,0.174585581,0.42959254,0.593601925
244.2537505,9.77E-07,5.19E-14,1.88E+07,,0.174586041,0.42959254,0.593600855
244.2558937,9.77E-07,5.19E-14,1.88E+07,,0.1745865,0.42959254,0.593599786
244.2580369,9.77E-07,5.19E-14,1.88E+07,,0.174586959,0.42959254,0.593598718
244.26018,9.77E-07,5.19E-14,1.88E+07,,0.174587418,0.42959254,0.593597649
244.2623232,9.77E-07,5.19E-14,1.88E+07,,0.174587878,0.42959254,0.593596578
244.2644664,9.77E-07,5.19E-14,1.88E+07,,0.174588337,0.42959254,0.59359551
244.2666095,9.77E-07,5.19E-14,1.88E+07,,0.174588796,0.42959254,0.593594442
244.2687527,9.77E-07,5.19E-14,1.88E+07,,0.174589256,0.42959254,0.593593371
244.2708958,9.77E-07,5.19E-14,1.88E+07,,0.174589715,0.42959254,0.593592302
